gene,meta_go_in_degree,meta_go_out_degree,meta_go_in_strength,meta_go_out_strength,meta_pathway_count,meta_is_perturbable
ACE,-2.6067832,-2.6067832,-2.0769851,-2.0769851,-0.111897096,0.0
LIMD2,1.4428355,1.4428355,1.716239,1.716239,-1.0265216,0.0
CD79B,0.66260153,0.66260153,0.65300685,0.65300685,0.46516666,0.0
SCN4A,-1.1660699,-1.1660699,-1.2436166,-1.2436166,0.7046697,0.0
ICAM2,-0.056773394,-0.056773394,-0.16393457,-0.16393457,0.5935012,0.0
ERN1,-0.6898267,-0.6898267,-0.9004514,-0.9004514,0.12760599,0.0
MILR1,0.15610905,0.15610905,0.05306689,0.05306689,-1.0265216,0.0
DDX5,0.027137658,0.027137658,-0.17389748,-0.17389748,1.4248035,0.0
RGS9,-1.4744167,-1.4744167,-1.4377679,-1.4377679,0.8904428,0.0
PRKCA,-0.3350494,-0.3350494,-0.46709886,-0.46709886,2.382131,0.0
HELZ,1.3123279,1.3123279,1.4208591,1.4208591,-1.0265216,0.0
PSMD12,1.1460544,1.1460544,1.1955429,1.1955429,3.214163,0.0
BPTF,1.0340521,1.0340521,1.156768,1.156768,-1.0265216,0.0
KPNA2,1.0240294,1.0240294,1.0003089,1.0003089,2.0651276,0.0
ARSG,-0.6560483,-0.6560483,-0.797736,-0.797736,0.46516666,0.0
WIPI1,-0.90386325,-0.90386325,-1.0953763,-1.0953763,0.5935012,0.0
PRKAR1A,-0.85845536,-0.85845536,-1.0837394,-1.0837394,2.196358,0.0
SDK2,0.8313133,0.8313133,0.9099848,0.9099848,0.12760599,0.0
RPL38,-0.0026252293,-0.0026252293,-0.015124909,-0.015124909,1.9334018,0.0
TTYH2,0.69233453,0.69233453,0.689108,0.689108,0.12760599,0.0
KIF19,-1.1437321,-1.1437321,-1.0979058,-1.0979058,0.80272734,0.0
GPRC5C,-0.16288936,-0.16288936,-0.21348098,-0.21348098,-1.0265216,0.0
CD300A,-0.37077162,-0.37077162,-0.6271082,-0.6271082,0.46516666,0.0
FDXR,-1.0806828,-1.0806828,-1.20253,-1.20253,0.8904428,0.0
USH1G,0.32206213,0.32206213,0.1688682,0.1688682,0.31337905,0.0
HN1,1.4989804,1.4989804,1.7672303,1.7672303,-1.0265216,0.0
GRB2,0.3541701,0.3541701,0.15233977,0.15233977,3.1167438,0.0
H3F3B,-0.6783861,-0.6783861,-0.8033589,-0.8033589,-1.0265216,0.0
WBP2,1.1502852,1.1502852,1.1858261,1.1858261,-1.0265216,0.0
SRP68,0.12056697,0.12056697,-0.032582015,-0.032582015,-0.111897096,1.0
SPHK1,-2.449784,-2.449784,-2.0351274,-2.0351274,1.332205,0.0
ST6GALNAC2,-0.80213904,-0.80213904,-0.8824305,-0.8824305,1.2280035,0.0
ST6GALNAC1,-0.3350494,-0.3350494,-0.45173398,-0.45173398,0.31337905,0.0
MXRA7,0.26208612,0.26208612,0.3933291,0.3933291,-1.0265216,0.0
JMJD6,0.031288706,0.031288706,-0.20360312,-0.20360312,0.31337905,0.0
SEC14L1,1.3229682,1.3229682,1.4413768,1.4413768,-1.0265216,0.0
SEPT9,-0.41617954,-0.41617954,-0.5522955,-0.5522955,-1.0265216,0.0
TNRC6C,1.0004207,1.0004207,1.0693239,1.0693239,2.4094293,0.0
TMC6,1.0025051,1.0025051,1.0266268,1.0266268,-0.44945776,0.0
C17orf99,-1.2376819,-1.2376819,-1.2723455,-1.2723455,-1.0265216,0.0
TK1,-0.05209864,-0.05209864,-0.28063786,-0.28063786,0.5935012,0.0
BIRC5,0.2316234,0.2316234,0.05999946,0.05999946,1.8050672,0.0
SOCS3,-1.2898228,-1.2898228,-1.3099062,-1.3099062,1.6192942,0.0
DNAH17,-1.3461391,-1.3461391,-1.2392045,-1.2392045,-1.0265216,0.0
CYTH1,0.82598305,0.82598305,0.7874149,0.7874149,0.31337905,0.0
LGALS3BP,0.6118868,0.6118868,0.60608685,0.60608685,0.31337905,0.0
RBFOX3,0.3054415,0.3054415,0.2794747,0.2794747,-0.111897096,0.0
RNF213,-0.29444706,-0.29444706,-0.4517124,-0.4517124,0.8904428,0.0
ENDOV,0.36455527,0.36455527,0.23830721,0.23830721,-1.0265216,0.0
ACTG1,-0.74999833,-0.74999833,-0.9933846,-0.9933846,2.4614794,0.0
PDE6G,-0.6031227,-0.6031227,-0.8216544,-0.8216544,0.80272734,0.0
P4HB,-0.6671286,-0.6671286,-0.8525104,-0.8525104,1.5838622,1.0
NPB,0.40705782,0.40705782,0.3765391,0.3765391,0.5935012,0.0
SIRT7,-0.49904922,-0.49904922,-0.7589482,-0.7589482,-1.0265216,0.0
MAFG,0.7659785,0.7659785,0.9685529,0.9685529,0.7046697,0.0
STRA13,0.32206213,0.32206213,0.2988524,0.2988524,-1.0265216,0.0
RAC3,-0.74999833,-0.74999833,-0.9361712,-0.9361712,0.7046697,0.0
FASN,-0.34912127,-0.34912127,-0.5907836,-0.5907836,1.2280035,0.0
SLC16A3,0.5765611,0.5765611,0.47459504,0.47459504,0.46516666,0.0
CD7,0.9473156,0.9473156,1.047529,1.047529,-1.0265216,0.0
SECTM1,1.0097535,1.0097535,1.0916239,1.0916239,-1.0265216,0.0
TEX19,0.84576637,0.84576637,0.8368898,0.8368898,-1.0265216,0.0
FN3K,-1.5105056,-1.5105056,-1.4965751,-1.4965751,-0.44945776,0.0
TYMS,-1.8338228,-1.8338228,-1.7879989,-1.7879989,0.7046697,0.0
YES1,-0.7375452,-0.7375452,-0.9388649,-0.9388649,2.0234926,0.0
NDC80,0.043596588,0.043596588,-0.09534845,-0.09534845,1.3797911,0.0
SMCHD1,-0.70145625,-0.70145625,-0.9125668,-0.9125668,-1.0265216,0.0
EMILIN2,-0.80213904,-0.80213904,-0.98263264,-0.98263264,0.12760599,0.0
LPIN2,-0.32811743,-0.32811743,-0.48863614,-0.48863614,1.0422304,0.0
MYOM1,-0.634398,-0.634398,-0.8490516,-0.8490516,-1.0265216,0.0
TGIF1,0.78039664,0.78039664,1.0955578,1.0955578,0.46516666,0.0
ARHGAP28,0.14563364,0.14563364,0.097104475,0.097104475,0.31337905,0.0
ANKRD12,0.58790946,0.58790946,0.6925207,0.6925207,-1.0265216,0.0
CHMP1B,-1.9621004,-1.9621004,-1.6165129,-1.6165129,-1.0265216,0.0
CEP192,0.45170718,0.45170718,0.3240753,0.3240753,1.332205,0.0
ROCK1,-1.4744167,-1.4744167,-1.5105181,-1.5105181,1.9092689,0.0
GREB1L,-2.8091903,-2.8091903,-2.1109762,-2.1109762,-1.0265216,0.0
ESCO1,-1.2129924,-1.2129924,-1.3397177,-1.3397177,0.31337905,0.0
MIB1,0.4807018,0.4807018,0.36273703,0.36273703,1.2817335,0.0
RIOK3,-0.15206468,-0.15206468,-0.20904772,-0.20904772,0.31337905,0.0
TTC39C,-2.2130494,-2.2130494,-1.8724353,-1.8724353,-1.0265216,0.0
KCTD1,1.1960095,1.1960095,1.3107831,1.3107831,-0.44945776,0.0
DSC2,0.33561903,0.33561903,0.19340988,0.19340988,-0.111897096,0.0
DSG1,-0.006981936,-0.006981936,-0.2053827,-0.2053827,1.108868,0.0
ZSCAN30,1.1710657,1.1710657,1.5479414,1.5479414,-1.0265216,0.0
ZNF396,0.80700284,0.80700284,1.1790156,1.1790156,-1.0265216,0.0
CELF4,-0.20793359,-0.20793359,-0.31156537,-0.31156537,-1.0265216,0.0
PIK3C3,-1.2632694,-1.2632694,-1.3942682,-1.3942682,1.8587973,0.0
PSTPIP2,0.5860307,0.5860307,0.54194576,0.54194576,-1.0265216,0.0
IER3IP1,0.18663049,0.18663049,0.08675294,0.08675294,-1.0265216,1.0
ZBTB7C,0.48938805,0.48938805,0.83320224,0.83320224,-1.0265216,0.0
RPL17,1.3424953,1.3424953,1.5228415,1.5228415,1.9334018,0.0
LIPG,-2.449784,-2.449784,-1.9392464,-1.9392464,0.12760599,0.0
CCDC11,0.24396718,0.24396718,0.13160059,0.13160059,-1.0265216,0.0
TCF4,0.2316234,0.2316234,0.18529688,0.18529688,0.7046697,0.0
FECH,-0.54445714,-0.54445714,-0.681233,-0.681233,-0.111897096,1.0
ATP8B1,-0.9196747,-0.9196747,-1.1048989,-1.1048989,0.12760599,0.0
MALT1,-0.7375452,-0.7375452,-0.9512293,-0.9512293,0.9697911,0.0
SEC11C,0.6792748,0.6792748,0.7529916,0.7529916,1.5468549,0.0
LMAN1,0.26506093,0.26506093,0.16760607,0.16760607,1.332205,0.0
PMAIP1,-1.004546,-1.004546,-1.1670381,-1.1670381,0.7046697,0.0
KIAA1468,-2.1190996,-2.1190996,-1.8880647,-1.8880647,-1.0265216,0.0
SERPINB8,1.2411702,1.2411702,1.3366255,1.3366255,-0.111897096,0.0
CD226,-0.14671426,-0.14671426,-0.3268101,-0.3268101,-0.111897096,0.0
CNDP1,-0.5168622,-0.5168622,-0.64044213,-0.64044213,-1.0265216,0.0
ZNF407,0.31656542,0.31656542,0.34892195,0.34892195,-1.0265216,0.0
ZNF516,0.71462166,0.71462166,0.91829437,0.91829437,-1.0265216,0.0
MBP,-2.2130494,-2.2130494,-1.9581503,-1.9581503,-0.111897096,0.0
TRIB3,0.51064587,0.51064587,0.35623333,0.35623333,1.6859318,0.0
RBCK1,-0.17944491,-0.17944491,-0.34668815,-0.34668815,0.80272734,0.0
SNPH,0.60642564,0.60642564,0.52896297,0.52896297,-1.0265216,0.0
CPXM1,-1.0806828,-1.0806828,-1.1681343,-1.1681343,-1.0265216,0.0
C20orf141,1.0858375,1.0858375,1.5209424,1.5209424,-1.0265216,0.0
PTPRA,0.27391124,0.27391124,0.1169354,0.1169354,0.5935012,0.0
AVP,-2.2130494,-2.2130494,-1.9463552,-1.9463552,1.4675065,0.0
DDRGK1,-1.5485461,-1.5485461,-1.566464,-1.566464,0.31337905,1.0
SMOX,-0.6671286,-0.6671286,-0.8837706,-0.8837706,0.31337905,0.0
RASSF2,0.7083258,0.7083258,0.5912249,0.5912249,-1.0265216,0.0
PCNA,-1.8950422,-1.8950422,-1.8297446,-1.8297446,2.3096917,0.0
GPCPD1,-1.1220818,-1.1220818,-1.2572548,-1.2572548,0.31337905,0.0
CHGB,0.56113946,0.56113946,0.5495014,0.5495014,-0.111897096,0.0
TMX4,0.13499986,0.13499986,0.39412406,0.39412406,-1.0265216,0.0
PLCB4,0.6506905,0.6506905,0.5921133,0.5921133,0.8904428,0.0
ANKEF1,0.86374205,0.86374205,1.1209546,1.1209546,-1.0265216,0.0
MACROD2,-0.015776537,-0.015776537,-0.17141229,-0.17141229,-1.0265216,0.0
RRBP1,-0.49904922,-0.49904922,-0.6353903,-0.6353903,0.46516666,0.0
THBD,-0.0903978,-0.0903978,-0.2740466,-0.2740466,0.31337905,0.0
NXT1,1.279406,1.279406,1.3684703,1.3684703,0.31337905,0.0
CST7,-0.48167607,-0.48167607,-0.6809746,-0.6809746,-1.0265216,0.0
ZNF337,1.0330561,1.0330561,1.3248149,1.3248149,-1.0265216,0.0
HM13,0.0060076653,0.0060076653,-0.16197668,-0.16197668,0.12760599,0.0
ID1,-1.0806828,-1.0806828,-1.2581834,-1.2581834,0.9697911,0.0
TPX2,0.45398048,0.45398048,0.34461558,0.34461558,0.80272734,0.0
MYLK2,-0.06621751,-0.06621751,-0.29226604,-0.29226604,-1.0265216,0.0
PDRG1,0.541375,0.541375,0.46974096,0.46974096,-1.0265216,0.0
COMMD7,0.16643047,0.16643047,0.05736052,0.05736052,-0.44945776,0.0
ZNF341,0.98990333,0.98990333,1.3041106,1.3041106,-1.0265216,0.0
CHMP4B,-1.7775066,-1.7775066,-1.5606995,-1.5606995,1.6532797,0.0
ASIP,-2.2130494,-2.2130494,-1.9511523,-1.9511523,-1.0265216,0.0
TP53INP2,0.5650268,0.5650268,0.45939335,0.45939335,-1.0265216,0.0
MYH7B,0.48505852,0.48505852,0.39157978,0.39157978,-1.0265216,0.0
PROCR,0.8837384,0.8837384,0.88680816,0.88680816,0.31337905,0.0
SCAND1,1.2193346,1.2193346,1.4651779,1.4651779,-1.0265216,0.0
EPB41L1,1.0179465,1.0179465,1.0534011,1.0534011,1.0422304,0.0
MYL9,-1.004546,-1.004546,-1.1789398,-1.1789398,1.4248035,0.0
MROH8,0.17996123,0.17996123,0.3344842,0.3344842,-1.0265216,0.0
RPN2,0.31931913,0.31931913,0.27428618,0.27428618,1.6859318,0.0
TTI1,0.7931252,0.7931252,0.7573744,0.7573744,-1.0265216,1.0
SLC32A1,-2.8091903,-2.8091903,-2.0854845,-2.0854845,0.5935012,0.0
PPP1R16B,-0.80213904,-0.80213904,-1.0122594,-1.0122594,-1.0265216,0.0
LPIN3,-0.7887371,-0.7887371,-0.8975841,-0.8975841,1.0422304,0.0
SRSF6,-0.2623146,-0.2623146,-0.3708948,-0.3708948,1.108868,0.0
L3MBTL1,0.58790946,0.58790946,0.49558598,0.49558598,0.12760599,0.0
MYBL2,0.92326885,0.92326885,1.0762153,1.0762153,0.8904428,0.0
OSER1,-3.094467,-3.094467,-2.1580563,-2.1580563,-1.0265216,0.0
PKIG,1.2352139,1.2352139,1.3555954,1.3555954,-1.0265216,0.0
STK4,-0.047454417,-0.047454417,-0.11595803,-0.11595803,-0.44945776,0.0
SDC4,-0.41617954,-0.41617954,-0.6157566,-0.6157566,1.9334018,0.0
TNNC2,0.5373544,0.5373544,0.46417144,0.46417144,-0.111897096,0.0
MMP9,-0.9358496,-0.9358496,-1.0971344,-1.0971344,1.5468549,0.0
CD40,-1.5887616,-1.5887616,-1.6469675,-1.6469675,0.46516666,0.0
ZMYND8,1.1759632,1.1759632,1.2386073,1.2386073,-1.0265216,0.0
NCOA3,0.82731926,0.82731926,0.749826,0.749826,1.3797911,0.0
ZNFX1,-1.3760831,-1.3760831,-1.4101777,-1.4101777,-1.0265216,0.0
SNAI1,0.44253984,0.44253984,0.36144543,0.36144543,1.332205,0.0
UBE2V1,1.0755932,1.0755932,1.0756238,1.0756238,2.196358,0.0
CEBPB,0.11691211,0.11691211,0.025980735,0.025980735,1.3797911,0.0
ZNF217,1.0661491,1.0661491,1.2577633,1.2577633,1.108868,0.0
FAM210B,0.53128034,0.53128034,0.51351696,0.51351696,-1.0265216,0.0
AURKA,-0.41617954,-0.41617954,-0.5938275,-0.5938275,1.4248035,0.0
CASS4,-0.57317865,-0.57317865,-0.77291524,-0.77291524,-1.0265216,0.0
FAM209A,1.1928401,1.1928401,1.3158203,1.3158203,-1.0265216,0.0
CTCFL,0.99412924,0.99412924,1.1357911,1.1357911,-1.0265216,0.0
PMEPA1,0.54537237,0.54537237,0.49123228,0.49123228,0.31337905,0.0
RAB22A,-0.024682859,-0.024682859,-0.17686673,-0.17686673,-0.44945776,0.0
CTSZ,0.0715042,0.0715042,-0.058977894,-0.058977894,1.108868,0.0
TUBB1,-0.44003204,-0.44003204,-0.42095238,-0.42095238,2.6005564,0.0
ATP5E,-1.0228219,-1.0228219,-1.1487052,-1.1487052,-1.0265216,0.0
SLMO2,-2.449784,-2.449784,-2.0310864,-2.0310864,-1.0265216,1.0
SYCP2,-1.1220818,-1.1220818,-1.2701217,-1.2701217,0.31337905,0.0
ADRM1,0.5972284,0.5972284,0.5173314,0.5173314,3.20904,0.0
RPS21,0.7973172,0.7973172,0.8202903,0.8202903,2.142628,0.0
MRGBP,0.075401954,0.075401954,-0.049864147,-0.049864147,0.12760599,1.0
DIDO1,0.74528366,0.74528366,0.79601943,0.79601943,0.31337905,0.0
BIRC7,0.9393909,0.9393909,0.90191793,0.90191793,0.12760599,0.0
KCNQ2,0.38737616,0.38737616,0.2986733,0.2986733,0.7046697,0.0
PPDPF,-1.4400889,-1.4400889,-1.2304323,-1.2304323,-1.0265216,0.0
PTK6,0.68746555,0.68746555,0.58100927,0.58100927,1.4248035,0.0
C20orf195,0.9174205,0.9174205,1.3410503,1.3410503,-1.0265216,0.0
HELZ2,1.1201211,1.1201211,1.1590915,1.1590915,1.4675065,0.0
ZBTB46,0.37478948,0.37478948,0.547213,0.547213,-1.0265216,0.0
OPRL1,-1.7253656,-1.7253656,-1.728959,-1.728959,0.5935012,0.0
THEG,1.0290587,1.0290587,1.15802,1.15802,-1.0265216,0.0
SHC2,1.0230192,1.0230192,1.0395851,1.0395851,0.9697911,0.0
ODF3L2,0.7051564,0.7051564,0.83404195,0.83404195,-1.0265216,0.0
MADCAM1,-0.038257223,-0.038257223,-0.22017476,-0.22017476,0.31337905,0.0
TPGS1,-1.0415851,-1.0415851,-1.2184855,-1.2184855,-0.44945776,0.0
GZMM,0.09457435,0.09457435,-0.005051848,-0.005051848,-0.111897096,0.0
BSG,-0.55390126,-0.55390126,-0.8048249,-0.8048249,1.0422304,0.0
PRSS57,-0.71328133,-0.71328133,-0.764956,-0.764956,-1.0265216,0.0
PALM,-1.3174176,-1.3174176,-1.4765204,-1.4765204,-1.0265216,0.0
AZU1,-1.4073584,-1.4073584,-1.5257616,-1.5257616,-0.44945776,0.0
CFD,-1.2129924,-1.2129924,-1.4032646,-1.4032646,0.7046697,0.0
KISS1R,0.8246441,0.8246441,0.88064384,0.88064384,0.5935012,0.0
CNN2,-1.5887616,-1.5887616,-1.6144228,-1.6144228,0.5935012,0.0
MIDN,1.448932,1.448932,1.6255326,1.6255326,-1.0265216,0.0
EFNA2,-0.2623146,-0.2623146,-0.478319,-0.478319,0.46516666,0.0
REEP6,0.8313133,0.8313133,0.85627633,0.85627633,-1.0265216,0.0
UQCR11,-2.0362298,-2.0362298,-1.7801228,-1.7801228,-0.111897096,0.0
ONECUT3,0.8509494,0.8509494,1.2238749,1.2238749,-0.111897096,0.0
ADAT3,1.0280555,1.0280555,1.1343783,1.1343783,-0.111897096,0.0
MKNK2,0.725506,0.725506,0.7206099,0.7206099,-1.0265216,0.0
TMPRSS9,-0.7375452,-0.7375452,-0.70903397,-0.70903397,-1.0265216,0.0
GADD45B,0.982447,0.982447,1.0161457,1.0161457,-1.0265216,0.0
CELF5,1.1332073,1.1332073,1.2399992,1.2399992,-1.0265216,0.0
C19orf77,0.2190592,0.2190592,0.71323985,0.71323985,-1.0265216,0.0
TBXA2R,-0.77558565,-0.77558565,-0.96944994,-0.96944994,0.9697911,0.0
NMRK2,1.3156704,1.3156704,1.3817797,1.3817797,0.12760599,0.0
EEF2,1.0270511,1.0270511,1.0324765,1.0324765,0.8904428,0.0
EBI3,-0.185051,-0.185051,-0.34427956,-0.34427956,0.46516666,0.0
TMIGD2,0.6437928,0.6437928,0.64603347,0.64603347,-1.0265216,0.0
CHAF1A,0.36197332,0.36197332,0.22337219,0.22337219,-1.0265216,0.0
PLIN5,-0.056773394,-0.056773394,-0.26320276,-0.26320276,-1.0265216,0.0
LRG1,-0.26862454,-0.26862454,-0.46195963,-0.46195963,-0.44945776,0.0
TNFAIP8L1,1.0419685,1.0419685,1.1524138,1.1524138,0.12760599,0.0
C19orf10,-0.1683646,-0.1683646,-0.33050808,-0.33050808,-1.0265216,0.0
PLIN3,0.7973172,0.7973172,0.7407368,0.7407368,1.170565,0.0
SAFB,1.0594617,1.0594617,1.1732571,1.1732571,0.12760599,0.0
NRTN,-1.7775066,-1.7775066,-1.6410178,-1.6410178,0.80272734,0.0
CAPS,0.124203034,0.124203034,-0.062178675,-0.062178675,-1.0265216,0.0
PSPN,-0.3350494,-0.3350494,-0.41741678,-0.41741678,0.80272734,0.0
DENND1C,0.8837384,0.8837384,0.894635,0.894635,0.31337905,0.0
TNFSF9,-0.22559762,-0.22559762,-0.35264608,-0.35264608,0.12760599,0.0
CD70,0.22536914,0.22536914,0.08536945,0.08536945,0.12760599,0.0
TNFSF14,0.17322856,0.17322856,0.022207905,0.022207905,0.31337905,0.0
C3,-1.004546,-1.004546,-1.193855,-1.193855,1.4248035,0.0
GPR108,0.5972284,0.5972284,0.6256725,0.6256725,-1.0265216,0.0
INSR,-1.8950422,-1.8950422,-1.7704688,-1.7704688,0.80272734,0.0
CAMSAP3,-1.5887616,-1.5887616,-1.6032593,-1.6032593,-1.0265216,0.0
C19orf59,1.0995705,1.0995705,1.2942591,1.2942591,-1.0265216,0.0
CLEC4M,-0.9196747,-0.9196747,-1.1212814,-1.1212814,-0.111897096,0.0
TGFBR3L,-1.4073584,-1.4073584,-1.4660577,-1.4660577,-1.0265216,0.0
TIMM44,-0.30105326,-0.30105326,-0.3892415,-0.3892415,-0.111897096,1.0
FBN3,-0.45639503,-0.45639503,-0.46480438,-0.46480438,0.31337905,0.0
CD320,0.37478948,0.37478948,0.2435792,0.2435792,0.31337905,0.0
NDUFA7,-0.77558565,-0.77558565,-0.8429406,-0.8429406,-0.111897096,0.0
RPS28,0.8470657,0.8470657,0.8667779,0.8667779,2.142628,0.0
KANK3,-0.095335245,-0.095335245,-0.083318084,-0.083318084,-1.0265216,0.0
ANGPTL4,-0.1205559,-0.1205559,-0.28870413,-0.28870413,1.5081258,0.0
MARCH2,0.9150674,0.9150674,0.89223135,0.89223135,-1.0265216,0.0
HNRNPM,0.964002,0.964002,0.9918104,0.9918104,1.0422304,0.0
MYO1F,0.8861986,0.8861986,0.8568184,0.8568184,-1.0265216,0.0
ADAMTS10,0.35938197,0.35938197,0.3478835,0.3478835,0.5935012,0.0
OR7D2,0.87755024,0.87755024,1.007597,1.007597,0.12760599,0.0
ZNF177,0.88865,0.88865,1.1655959,1.1655959,-1.0265216,0.0
OLFM2,1.2594649,1.2594649,1.3335239,1.3335239,-1.0265216,0.0
C19orf66,1.0811993,1.0811993,1.0996923,1.0996923,-1.0265216,0.0
ICAM1,-0.40071568,-0.40071568,-0.5962616,-0.5962616,0.9697911,0.0
ICAM4,0.57846534,0.57846534,0.6036859,0.6036859,0.31337905,0.0
PDE4A,1.1262583,1.1262583,1.1155821,1.1155821,0.5935012,0.0
S1PR5,0.9393909,0.9393909,0.9982842,0.9982842,0.46516666,0.0
CDKN2D,0.68256265,0.68256265,0.5727311,0.5727311,0.9697911,0.0
C19orf38,1.0858375,1.0858375,1.5209424,1.5209424,-1.0265216,0.0
LDLR,-2.2130494,-2.2130494,-1.9496881,-1.9496881,1.108868,0.0
SPC24,0.7285852,0.7285852,0.73664546,0.73664546,1.3797911,0.0
KANK2,0.13141948,0.13141948,-0.059394218,-0.059394218,-1.0265216,0.0
DOCK6,0.9573747,0.9573747,1.0047321,1.0047321,0.7046697,0.0
TMEM205,1.0858375,1.0858375,1.5209424,1.5209424,-1.0265216,0.0
CNN1,-0.10030758,-0.10030758,-0.25538018,-0.25538018,-1.0265216,0.0
ACP5,-3.094467,-3.094467,-2.1580563,-2.1580563,-0.111897096,0.0
ZNF441,1.1561657,1.1561657,1.4651924,1.4651924,-1.0265216,0.0
ZNF439,1.0330561,1.0330561,1.3248149,1.3248149,-1.0265216,0.0
ZNF442,0.512737,0.512737,0.8864814,0.8864814,-1.0265216,0.0
ZNF564,1.1603366,1.1603366,1.4708438,1.4708438,-1.0265216,0.0
JUNB,0.32206213,0.32206213,0.24663995,0.24663995,1.332205,0.0
PRDX2,-0.90386325,-0.90386325,-1.1316155,-1.1316155,0.8904428,0.0
DNASE2,-1.3174176,-1.3174176,-1.3974587,-1.3974587,0.31337905,0.0
KLF1,0.9803019,0.9803019,1.2274965,1.2274965,-1.0265216,0.0
CALR,-1.2376819,-1.2376819,-1.3918868,-1.3918868,1.4675065,0.0
RAD23A,0.84576637,0.84576637,0.7736613,0.7736613,0.5935012,0.0
IER2,1.3701888,1.3701888,1.5492823,1.5492823,-1.0265216,0.0
ZSWIM4,-1.3174176,-1.3174176,-1.2188554,-1.2188554,-1.0265216,0.0
NANOS3,0.63857454,0.63857454,0.5784571,0.5784571,-0.44945776,0.0
IL27RA,-0.80213904,-0.80213904,-0.93759686,-0.93759686,0.46516666,0.0
ASF1B,0.4118936,0.4118936,0.33166575,0.33166575,-1.0265216,0.0
DDX39A,1.3123279,1.3123279,1.4335452,1.4335452,0.5935012,0.0
DNAJB1,0.68746555,0.68746555,0.57889503,0.57889503,0.8904428,0.0
EMR2,0.48722678,0.48722678,0.42814985,0.42814985,-1.0265216,0.0
AKAP8L,0.6244671,0.6244671,0.5322633,0.5322633,0.12760599,0.0
RASAL3,1.1511283,1.1511283,1.2047893,1.2047893,0.31337905,0.0
TPM4,0.3923485,0.3923485,0.2723167,0.2723167,0.9697911,0.0
KLF2,0.4562464,0.4562464,0.50706255,0.50706255,-1.0265216,0.0
CHERP,0.83528453,0.83528453,0.79068893,0.79068893,0.80272734,1.0
TMEM38A,-1.2376819,-1.2376819,-1.3837097,-1.3837097,-1.0265216,0.0
F2RL3,-0.634398,-0.634398,-0.7629068,-0.7629068,0.8904428,0.0
CPAMD8,-0.29444706,-0.29444706,-0.39821014,-0.39821014,-1.0265216,0.0
MYO9B,0.46300086,0.46300086,0.33642694,0.33642694,1.4675065,0.0
BST2,0.13499986,0.13499986,-0.061725825,-0.061725825,0.80272734,0.0
SLC27A1,-2.0362298,-2.0362298,-1.8513726,-1.8513726,0.80272734,0.0
FAM129C,0.9174205,0.9174205,1.3410503,1.3410503,-1.0265216,0.0
KCNN1,-1.1010779,-1.1010779,-1.1527654,-1.1527654,-0.111897096,0.0
JUND,0.48505852,0.48505852,0.539818,0.539818,1.170565,0.0
PGPEP1,-0.3077225,-0.3077225,-0.39832795,-0.39832795,-1.0265216,0.0
GDF15,0.27391124,0.27391124,0.13463543,0.13463543,-1.0265216,0.0
TMEM59L,0.4285612,0.4285612,0.6014417,0.6014417,-1.0265216,0.0
HOMER3,1.0118107,1.0118107,1.001757,1.001757,0.12760599,0.0
YJEFN3,-1.0228219,-1.0228219,-1.189555,-1.189555,-1.0265216,0.0
CILP2,-0.14671426,-0.14671426,-0.097565174,-0.097565174,-1.0265216,0.0
PBX4,0.61007106,0.61007106,0.797098,0.797098,-1.0265216,0.0
LPAR2,0.5292439,0.5292439,0.46845585,0.46845585,0.5935012,0.0
GMIP,1.2046522,1.2046522,1.2923067,1.2923067,0.5935012,0.0
ZNF626,0.55526835,0.55526835,1.0270915,1.0270915,-1.0265216,0.0
ZNF430,0.5169001,0.5169001,0.93622065,0.93622065,-1.0265216,0.0
ZNF431,0.48722678,0.48722678,0.7108656,0.7108656,-1.0265216,0.0
ZNF708,0.55526835,0.55526835,1.0270915,1.0270915,0.12760599,0.0
ZNF493,0.59165186,0.59165186,0.96243566,0.96243566,-1.0265216,0.0
ZNF429,0.56113946,0.56113946,1.049657,1.049657,-1.0265216,0.0
ZNF100,1.1148176,1.1148176,1.4814346,1.4814346,-1.0265216,0.0
ZNF257,0.55526835,0.55526835,1.0270915,1.0270915,0.12760599,0.0
ZNF492,0.55526835,0.55526835,1.0270915,1.0270915,-1.0265216,0.0
ZNF91,0.5000973,0.5000973,0.6955504,0.6955504,-1.0265216,0.0
PLEKHF1,-0.070987545,-0.070987545,-0.28222755,-0.28222755,-1.0265216,0.0
CCNE1,0.924433,0.924433,0.8824607,0.8824607,1.9568548,0.0
NUDT19,-2.8091903,-2.8091903,-2.1135223,-2.1135223,0.46516666,0.0
CEBPG,0.62979066,0.62979066,0.75916773,0.75916773,0.7046697,0.0
SCN1B,-1.6314158,-1.6314158,-1.6158447,-1.6158447,0.9697911,0.0
HPN,-0.6671286,-0.6671286,-0.91252106,-0.91252106,-0.111897096,0.0
LGI4,-0.7375452,-0.7375452,-0.91042393,-0.91042393,-1.0265216,0.0
FXYD7,1.0056208,1.0056208,1.1786689,1.1786689,0.80272734,0.0
FXYD5,0.3382993,0.3382993,0.26963887,0.26963887,-1.0265216,0.0
HAMP,-3.094467,-3.094467,-2.1580563,-2.1580563,-1.0265216,0.0
MAG,-1.8950422,-1.8950422,-1.7756052,-1.7756052,0.8904428,0.0
CD22,0.2190592,0.2190592,0.051771376,0.051771376,0.31337905,0.0
